province,max,min,wind,rain,humidi,cloud,pressure,date
Ha Noi,39,27,6,2.6,67,20,1001,7/9/2016
Ha Noi,40,28,6,1.4,64,20,999,7/10/2016
Ha Noi,40,30,6,0.3,60,18,1000,7/11/2016
Ha Noi,39,29,7,1.7,68,27,1001,7/12/2016
Ha Noi,36,28,7,14.5,72,50,1001,7/13/2016
Ha Noi,37,27,9,7.5,71,34,1003,7/14/2016
Ha Noi,39,28,6,0.8,64,36,1004,7/15/2016
Ha Noi,40,29,8,0.1,59,20,1005,7/16/2016
Ha Noi,41,29,8,1.6,58,13,1005,7/17/2016
Ha Noi,32,27,9,1.6,79,52,1003,7/18/2016
Ha Noi,32,25,7,2.2,83,63,1003,7/19/2016
Ha Noi,32,26,7,4.6,84,58,1004,7/20/2016
Ha Noi,33,25,7,3.7,83,60,1004,7/21/2016
Ha Noi,34,25,6,1.8,78,65,1003,7/22/2016
Ha Noi,33,26,7,2.2,79,65,1003,7/23/2016
Ha Noi,33,26,6,1.9,81,59,1003,7/24/2016
Ha Noi,33,26,6,2.5,82,58,1004,7/25/2016
Ha Noi,32,25,6,2.5,83,60,1004,7/26/2016
Ha Noi,32,25,5,1.3,82,61,1004,7/27/2016
Ha Noi,25,24,20,130.3,93,88,1006,7/28/2016
Ha Noi,31,24,9,8,85,54,1009,7/29/2016
Ha Noi,33,25,5,0.4,79,36,1008,7/30/2016
Ha Noi,39,26,5,0,74,5,1006,7/31/2016
Ha Noi,37,27,6,0,70,5,1003,8/1/2016
Ha Noi,36,28,8,2.3,68,12,999,8/2/2016
Ha Noi,28,26,6,4.2,89,74,1001,8/3/2016
Ha Noi,32,26,11,8.7,84,42,1005,8/4/2016
Ha Noi,33,25,7,3,80,40,1007,8/5/2016
Ha Noi,34,26,5,0,75,27,1006,8/6/2016
Ha Noi,37,26,5,5.8,74,18,1003,8/7/2016
Ha Noi,37,27,6,7.1,75,22,1003,8/8/2016
Ha Noi,37,27,6,2.9,72,19,1002,8/9/2016
Ha Noi,34,28,7,8.2,76,22,1002,8/10/2016
Ha Noi,34,27,7,3.1,77,33,1002,8/11/2016
Ha Noi,34,26,5,2.8,76,42,1002,8/12/2016
Ha Noi,33,26,8,27.1,78,59,999,8/13/2016
Ha Noi,30,25,5,65.7,90,77,998,8/14/2016
Ha Noi,32,26,7,6.6,83,56,998,8/15/2016
Ha Noi,31,26,10,1.6,83,54,999,8/16/2016
Ha Noi,35,26,8,0.5,75,34,998,8/17/2016
Ha Noi,33,27,10,8.7,82,37,995,8/18/2016
Ha Noi,26,25,22,77.4,92,85,993,8/19/2016
Ha Noi,31,25,6,11.5,87,55,1003,8/20/2016
Ha Noi,34,25,6,41.6,82,30,1004,8/21/2016
Ha Noi,34,26,6,12.7,79,31,1004,8/22/2016
Ha Noi,32,26,6,10.6,82,43,1006,8/23/2016
Ha Noi,35,25,6,0.7,75,19,1005,8/24/2016
Ha Noi,35,26,5,1.6,73,30,1005,8/25/2016
Ha Noi,37,27,6,2.2,70,24,1006,8/26/2016
Ha Noi,34,27,7,22.3,80,27,1008,8/27/2016
Ha Noi,32,26,9,17.2,79,50,1008,8/28/2016
Ha Noi,32,25,8,0,71,45,1008,8/29/2016
Ha Noi,32,24,5,0.1,77,40,1008,8/30/2016
Ha Noi,34,25,8,5.9,78,25,1005,8/31/2016
Ha Noi,36,28,8,11.3,76,21,1002,9/1/2016
Ha Noi,34,26,7,9.4,79,49,1003,9/2/2016
Ha Noi,33,26,5,2.6,76,43,1004,9/3/2016
Ha Noi,34,26,3,14.4,77,34,1005,9/4/2016
Ha Noi,34,27,7,2.1,76,34,1006,9/5/2016
Ha Noi,33,26,5,5.9,80,57,1006,9/6/2016
Ha Noi,30,26,4,5,86,51,1007,9/7/2016
Ha Noi,34,25,4,11.4,84,43,1007,9/8/2016
Ha Noi,34,25,7,2.8,83,45,1006,9/9/2016
Ha Noi,30,24,9,6.3,87,58,1006,9/10/2016
Ha Noi,28,23,10,3.9,88,61,1009,9/11/2016
Ha Noi,31,23,9,0.9,82,70,1010,9/12/2016
Ha Noi,31,24,8,13,84,40,1011,9/13/2016
Ha Noi,32,24,6,5.9,82,43,1009,9/14/2016
Ha Noi,34,25,5,2,76,42,1007,9/15/2016
Ha Noi,34,26,8,0.6,72,21,1007,9/16/2016
Ha Noi,34,26,6,0.8,73,26,1008,9/17/2016
Ha Noi,34,25,6,3.9,74,24,1009,9/18/2016
Ha Noi,33,25,6,5.2,75,21,1009,9/19/2016
Ha Noi,31,24,10,2.9,72,20,1012,9/20/2016
Ha Noi,32,23,11,0.3,69,19,1015,9/21/2016
Ha Noi,32,24,8,0,68,29,1013,9/22/2016
Ha Noi,33,24,8,0.2,70,54,1011,9/23/2016
Ha Noi,31,25,6,4.9,86,93,1009,9/24/2016
Ha Noi,33,24,5,0.6,80,37,1009,9/25/2016
Ha Noi,34,25,6,0,76,23,1009,9/26/2016
Ha Noi,36,25,4,0,73,8,1007,9/27/2016
Ha Noi,35,27,8,6,73,26,1007,9/28/2016
Ha Noi,34,26,7,1.7,67,27,1007,9/29/2016
Ha Noi,33,25,8,0,64,37,1009,9/30/2016
Ha Noi,32,24,8,0.1,69,45,1011,10/1/2016
Ha Noi,32,23,7,0,68,37,1011,10/2/2016
Ha Noi,33,24,7,0,65,27,1009,10/3/2016
Ha Noi,35,25,6,0,64,22,1008,10/4/2016
Ha Noi,33,25,6,12.6,72,38,1009,10/5/2016
Ha Noi,34,25,7,0.7,64,9,1011,10/6/2016
Ha Noi,35,25,5,0,59,4,1010,10/7/2016
Ha Noi,34,25,7,0,61,17,1010,10/8/2016
Ha Noi,34,25,8,0,61,33,1010,10/9/2016
Ha Noi,32,25,6,1.6,68,43,1010,10/10/2016
Ha Noi,32,25,5,0.6,69,59,1011,10/11/2016
Ha Noi,32,24,10,1.7,64,34,1012,10/12/2016
Ha Noi,28,22,10,5.5,73,60,1014,10/13/2016
Ha Noi,30,22,9,0.9,73,73,1012,10/14/2016
Ha Noi,26,23,8,2.3,85,79,1013,10/15/2016
Ha Noi,33,23,7,0.5,71,40,1013,10/16/2016
Ha Noi,33,24,11,0,64,26,1011,10/17/2016
Ha Noi,32,24,16,0,61,28,1007,10/18/2016
Ha Noi,25,23,13,3.7,75,76,1004,10/19/2016
Ha Noi,34,24,4,0.2,68,25,1005,10/20/2016
Ha Noi,34,24,6,0,70,13,1005,10/21/2016
Ha Noi,33,25,7,5.4,75,40,1007,10/22/2016
Ha Noi,33,25,8,2.6,76,47,1009,10/23/2016
Ha Noi,33,25,8,0.7,76,38,1009,10/24/2016
Ha Noi,32,25,10,5,79,60,1011,10/25/2016
Ha Noi,33,25,11,1.3,79,50,1014,10/26/2016
Ha Noi,32,24,9,0.4,78,44,1015,10/27/2016
Ha Noi,33,25,8,0.2,76,45,1014,10/28/2016
Ha Noi,32,24,10,16.8,76,49,1017,10/29/2016
Ha Noi,23,20,12,3.4,79,97,1020,10/30/2016
Ha Noi,22,20,9,1.4,82,100,1020,10/31/2016
Ha Noi,22,20,11,0.4,80,96,1021,11/1/2016
Ha Noi,25,20,11,0,71,81,1021,11/2/2016
Ha Noi,27,19,9,0,64,47,1020,11/3/2016
Ha Noi,30,20,5,0,64,7,1016,11/4/2016
Ha Noi,31,22,8,0,73,8,1011,11/5/2016
Ha Noi,28,21,7,0.4,81,65,1013,11/6/2016
Ha Noi,30,23,4,1.6,82,85,1015,11/7/2016
Ha Noi,27,18,14,3.8,81,81,1017,11/8/2016
Ha Noi,16,15,14,10.2,84,100,1021,11/9/2016
Ha Noi,16,14,10,19.1,86,84,1023,11/10/2016
Ha Noi,24,14,6,0.5,74,55,1019,11/11/2016
Ha Noi,26,18,6,0,85,75,1016,11/12/2016
Ha Noi,30,21,9,0.1,85,70,1015,11/13/2016
Ha Noi,30,23,10,0.2,85,67,1014,11/14/2016
Ha Noi,31,24,10,1.1,81,45,1015,11/15/2016
Ha Noi,29,22,9,0,83,47,1016,11/16/2016
Ha Noi,30,22,8,0.1,81,48,1015,11/17/2016
Ha Noi,32,21,5,0.2,78,33,1013,11/18/2016
Ha Noi,32,22,5,0,76,24,1012,11/19/2016
Ha Noi,32,23,5,0,76,37,1012,11/20/2016
Ha Noi,32,23,5,0.4,76,53,1011,11/21/2016
Ha Noi,32,24,5,1.2,75,53,1011,11/22/2016
Ha Noi,30,22,9,10.8,77,77,1014,11/23/2016
Ha Noi,19,15,10,4.5,73,100,1019,11/24/2016
Ha Noi,21,16,9,0.1,74,93,1016,11/25/2016
Ha Noi,21,15,13,0.3,70,68,1019,11/26/2016
Ha Noi,24,14,9,0,63,11,1019,11/27/2016
Ha Noi,24,14,7,0,57,8,1020,11/28/2016
Ha Noi,25,15,8,0,62,24,1022,11/29/2016
Ha Noi,21,16,13,0,62,76,1024,11/30/2016
Ha Noi,24,15,10,0,59,44,1024,12/1/2016
Ha Noi,26,17,7,0,53,36,1022,12/2/2016
Ha Noi,25,18,5,0,65,75,1021,12/3/2016
Ha Noi,26,19,5,0.1,69,69,1020,12/4/2016
Ha Noi,28,19,6,0,68,35,1019,12/5/2016
Ha Noi,26,18,11,0,55,21,1022,12/6/2016
Ha Noi,26,17,6,0,48,8,1020,12/7/2016
Ha Noi,28,17,8,0,47,4,1018,12/8/2016
Ha Noi,30,18,5,0,54,1,1015,12/9/2016
Ha Noi,29,19,6,0,60,0,1016,12/10/2016
Ha Noi,27,19,8,0,73,21,1014,12/11/2016
Ha Noi,30,19,10,0.2,77,37,1011,12/12/2016
Ha Noi,30,22,6,4.3,76,81,1014,12/13/2016
Ha Noi,22,18,13,2.5,78,91,1018,12/14/2016
Ha Noi,17,15,12,4.6,77,96,1023,12/15/2016
Ha Noi,18,14,7,1,65,67,1026,12/16/2016
Ha Noi,22,13,7,0,59,29,1022,12/17/2016
Ha Noi,22,16,5,0,79,89,1019,12/18/2016
Ha Noi,25,19,6,0.6,86,89,1016,12/19/2016
Ha Noi,27,20,12,0.8,86,84,1014,12/20/2016
Ha Noi,29,21,10,1.1,82,72,1015,12/21/2016
Ha Noi,24,19,12,1,74,70,1019,12/22/2016
Ha Noi,26,17,7,0,71,47,1018,12/23/2016
Ha Noi,24,19,9,0.2,81,82,1016,12/24/2016
Ha Noi,25,21,11,0.6,86,86,1015,12/25/2016
Ha Noi,27,19,11,6.1,81,81,1016,12/26/2016
Ha Noi,19,15,13,2.8,65,64,1023,12/27/2016
Ha Noi,21,13,8,0,59,10,1023,12/28/2016
Ha Noi,23,12,9,0,57,8,1025,12/29/2016
Ha Noi,23,13,6,0,55,18,1024,12/30/2016
Ha Noi,25,15,4,0,55,74,1022,12/31/2016
Ha Noi,18,17,4,4,77,100,1021,1/1/2017
Ha Noi,25,18,5,0,77,93,1020,1/2/2017
Ha Noi,27,19,4,0.4,76,50,1019,1/3/2017
Ha Noi,26,20,7,0,72,33,1017,1/4/2017
Ha Noi,28,20,6,0,73,79,1016,1/5/2017
Ha Noi,27,20,5,0,72,57,1014,1/6/2017
Ha Noi,29,19,5,0,71,19,1012,1/7/2017
Ha Noi,28,20,7,0,75,33,1013,1/8/2017
Ha Noi,26,21,12,0.5,78,82,1014,1/9/2017
Ha Noi,23,21,11,12.2,89,98,1015,1/10/2017
Ha Noi,22,19,13,55.2,94,100,1014,1/11/2017
Ha Noi,16,12,15,28.2,89,100,1015,1/12/2017
Ha Noi,18,12,10,2.3,78,89,1017,1/13/2017
Ha Noi,21,13,6,0,72,75,1017,1/14/2017
Ha Noi,20,15,10,0,72,79,1020,1/15/2017
Ha Noi,19,15,7,0,75,85,1019,1/16/2017
Ha Noi,19,16,8,0.2,80,100,1020,1/17/2017
Ha Noi,22,16,6,0,79,89,1020,1/18/2017
Ha Noi,21,18,6,0.5,90,86,1020,1/19/2017
Ha Noi,17,15,9,1.6,78,94,1022,1/20/2017
Ha Noi,17,14,9,0.5,76,95,1025,1/21/2017
Ha Noi,23,14,6,0,63,40,1026,1/22/2017
Ha Noi,23,14,5,0,67,21,1024,1/23/2017
Ha Noi,24,15,6,0,69,44,1023,1/24/2017
Ha Noi,24,18,6,0,73,81,1025,1/25/2017
Ha Noi,24,18,6,0.2,75,52,1023,1/26/2017
Ha Noi,23,16,9,1,80,45,1021,1/27/2017
Ha Noi,24,16,10,0,78,29,1016,1/28/2017
Ha Noi,26,17,8,0,79,30,1015,1/29/2017
Ha Noi,26,18,6,0.3,73,47,1018,1/30/2017
Ha Noi,26,18,8,0.1,72,38,1018,1/31/2017
Ha Noi,25,18,7,0.7,82,74,1020,2/1/2017
Ha Noi,26,19,10,0.3,74,61,1021,2/2/2017
Ha Noi,23,18,8,0.4,83,82,1018,2/3/2017
Ha Noi,30,19,7,1,76,44,1015,2/4/2017
Ha Noi,27,18,9,0.2,79,45,1014,2/5/2017
Ha Noi,24,18,11,0.3,77,47,1013,2/6/2017
Ha Noi,26,17,12,0.6,79,45,1013,2/7/2017
Ha Noi,27,18,13,2.8,74,81,1015,2/8/2017
Ha Noi,17,15,12,0.3,60,86,1021,2/9/2017
Ha Noi,19,13,9,0,51,95,1023,2/10/2017
Ha Noi,20,13,9,0,50,66,1027,2/11/2017
Ha Noi,23,13,5,0,46,25,1026,2/12/2017
Ha Noi,24,14,6,0,50,11,1025,2/13/2017
Ha Noi,24,15,5,0.2,68,46,1026,2/14/2017
Ha Noi,24,16,6,0.1,74,66,1024,2/15/2017
Ha Noi,27,17,9,0.1,75,49,1019,2/16/2017
Ha Noi,25,17,9,0.2,79,41,1020,2/17/2017
Ha Noi,27,18,9,0.5,69,45,1020,2/18/2017
Ha Noi,29,17,12,0,66,11,1015,2/19/2017
Ha Noi,28,19,13,0.3,77,53,1010,2/20/2017
Ha Noi,29,21,15,0.7,80,61,1012,2/21/2017
Ha Noi,30,22,12,0.3,78,53,1012,2/22/2017
Ha Noi,20,16,13,1.5,70,97,1016,2/23/2017
Ha Noi,19,14,13,0,50,97,1021,2/24/2017
Ha Noi,17,14,11,0,45,90,1022,2/25/2017
Ha Noi,22,14,10,0,46,55,1021,2/26/2017
Ha Noi,23,14,6,0,55,49,1022,2/27/2017
Ha Noi,25,15,7,0,56,50,1020,2/28/2017
Ha Noi,19,16,9,0.3,61,70,1021,3/1/2017
Ha Noi,28,17,8,0,49,30,1019,3/2/2017
Ha Noi,29,17,12,0,63,13,1013,3/3/2017
Ha Noi,28,19,13,0.2,77,43,1010,3/4/2017
Ha Noi,30,19,10,0.1,81,51,1009,3/5/2017
Ha Noi,25,21,8,1.9,81,85,1013,3/6/2017
Ha Noi,21,18,8,0.2,69,100,1015,3/7/2017
Ha Noi,19,15,8,0.8,70,99,1016,3/8/2017
Ha Noi,24,16,8,0.6,70,81,1014,3/9/2017
Ha Noi,31,18,7,0.1,69,46,1010,3/10/2017
Ha Noi,25,21,9,0.3,84,80,1012,3/11/2017
Ha Noi,31,21,14,0.4,78,69,1010,3/12/2017
Ha Noi,33,23,12,0.3,76,46,1008,3/13/2017
Ha Noi,25,22,10,1.2,86,85,1012,3/14/2017
Ha Noi,27,20,11,0.5,76,84,1014,3/15/2017
Ha Noi,25,21,11,1.9,86,97,1013,3/16/2017
Ha Noi,23,20,10,1.9,88,99,1013,3/17/2017
Ha Noi,29,21,13,8,86,88,1014,3/18/2017
Ha Noi,29,22,15,0.9,86,82,1013,3/19/2017
Ha Noi,29,23,13,0.6,85,72,1012,3/20/2017
Ha Noi,26,23,15,1,87,91,1012,3/21/2017
Ha Noi,31,23,14,1.3,80,66,1010,3/22/2017
Ha Noi,31,23,16,1.3,79,61,1011,3/23/2017
Ha Noi,27,23,14,0.4,85,80,1012,3/24/2017
Ha Noi,23,19,12,5.2,78,98,1016,3/25/2017
Ha Noi,24,17,10,0,61,78,1022,3/26/2017
Ha Noi,24,16,6,0.1,59,69,1022,3/27/2017
Ha Noi,29,16,10,0,68,16,1016,3/28/2017
Ha Noi,27,20,10,0.2,84,83,1015,3/29/2017
Ha Noi,29,21,12,0.4,83,74,1014,3/30/2017
Ha Noi,23,19,12,1.3,78,71,1017,3/31/2017
Ha Noi,27,17,11,0,61,20,1020,4/1/2017
Ha Noi,27,17,8,0,59,21,1019,4/2/2017
Ha Noi,28,18,10,0,67,49,1017,4/3/2017
Ha Noi,27,20,14,0.7,81,72,1015,4/4/2017
Ha Noi,26,19,13,0.7,85,91,1012,4/5/2017
Ha Noi,31,22,13,0.8,80,65,1010,4/6/2017
Ha Noi,30,24,15,1.1,84,79,1009,4/7/2017
Ha Noi,36,23,13,2.4,76,43,1008,4/8/2017
Ha Noi,39,23,9,0,70,20,1005,4/9/2017
Ha Noi,43,24,7,0,60,9,1003,4/10/2017
Ha Noi,40,25,10,3.6,61,7,1004,4/11/2017
Ha Noi,24,21,10,2.9,72,93,1013,4/12/2017
Ha Noi,29,21,7,0.1,62,62,1017,4/13/2017
Ha Noi,31,20,10,0,71,31,1013,4/14/2017
Ha Noi,30,20,11,0.2,84,65,1011,4/15/2017
Ha Noi,31,23,12,9.5,84,70,1011,4/16/2017
Ha Noi,32,24,8,17.4,83,83,1012,4/17/2017
Ha Noi,28,23,9,8.9,87,84,1010,4/18/2017
Ha Noi,36,23,11,0.2,74,41,1006,4/19/2017
Ha Noi,38,23,7,0,67,15,1006,4/20/2017
Ha Noi,38,22,10,3.6,64,31,1007,4/21/2017
Ha Noi,28,20,10,0.1,59,40,1014,4/22/2017
Ha Noi,29,19,4,1.3,65,46,1013,4/23/2017
Ha Noi,26,20,7,1,78,75,1011,4/24/2017
Ha Noi,31,22,8,1.8,84,71,1009,4/25/2017
Ha Noi,34,22,6,4.6,79,52,1009,4/26/2017
Ha Noi,30,23,12,2.8,69,78,1013,4/27/2017
Ha Noi,30,20,8,0,62,39,1016,4/28/2017
Ha Noi,32,19,8,0,64,30,1013,4/29/2017
Ha Noi,33,21,12,0,74,20,1010,4/30/2017
Ha Noi,36,23,10,0.1,78,48,1009,5/1/2017
Ha Noi,34,24,12,0.1,81,50,1008,5/2/2017
Ha Noi,38,24,11,0,74,41,1007,5/3/2017
Ha Noi,35,25,13,0,72,25,1010,5/4/2017
Ha Noi,34,25,8,1.3,72,61,1013,5/5/2017
Ha Noi,33,24,8,6.8,79,51,1013,5/6/2017
Ha Noi,35,24,11,0.7,75,48,1012,5/7/2017
Ha Noi,36,24,9,9,77,32,1009,5/8/2017
Ha Noi,33,24,10,13.2,78,29,1011,5/9/2017
Ha Noi,33,24,9,7.3,79,34,1012,5/10/2017
Ha Noi,34,23,12,1.4,76,38,1012,5/11/2017
Ha Noi,31,25,8,6.3,82,59,1012,5/12/2017
Ha Noi,33,23,7,3.6,79,58,1010,5/13/2017
Ha Noi,32,23,10,5.4,80,48,1008,5/14/2017
Ha Noi,32,25,12,3.5,76,67,1007,5/15/2017
Ha Noi,33,23,11,0,61,30,1010,5/16/2017
Ha Noi,26,22,7,4.6,79,66,1011,5/17/2017
Ha Noi,20,20,8,24.8,93,94,1012,5/18/2017
Ha Noi,22,21,9,15.8,96,100,1010,5/19/2017
Ha Noi,34,21,7,0.4,77,45,1005,5/20/2017
Ha Noi,32,24,8,7.2,84,63,1004,5/21/2017
Ha Noi,32,25,9,15,88,72,1004,5/22/2017
Ha Noi,34,25,7,17.8,86,62,1005,5/23/2017
Ha Noi,33,25,11,24.3,79,46,1007,5/24/2017
Ha Noi,28,23,13,0,65,46,1011,5/25/2017
Ha Noi,32,21,10,0,55,20,1011,5/26/2017
Ha Noi,33,21,8,0,56,8,1010,5/27/2017
Ha Noi,34,22,6,0,59,10,1010,5/28/2017
Ha Noi,33,23,7,0,64,26,1009,5/29/2017
Ha Noi,34,24,8,0,70,24,1008,5/30/2017
Ha Noi,37,25,9,0.1,69,22,1005,5/31/2017
Ha Noi,39,27,12,0,60,15,1000,6/1/2017
Ha Noi,41,29,12,0,51,9,1000,6/2/2017
Ha Noi,41,30,14,0,47,7,999,6/3/2017
Ha Noi,43,30,12,0,44,10,998,6/4/2017
Ha Noi,42,30,12,0.9,46,19,1000,6/5/2017
Ha Noi,37,27,10,28.2,65,38,1005,6/6/2017
Ha Noi,31,26,8,7.1,81,57,1009,6/7/2017
Ha Noi,34,25,8,9.8,75,52,1007,6/8/2017
Ha Noi,34,26,11,1.7,75,34,1006,6/9/2017
Ha Noi,35,26,9,19.9,79,54,1006,6/10/2017
Ha Noi,36,26,8,11.5,74,39,1005,6/11/2017
Ha Noi,37,27,6,15.3,73,30,1004,6/12/2017
Ha Noi,34,27,5,3.1,75,35,1005,6/13/2017
Ha Noi,35,27,7,21.8,76,39,1006,6/14/2017
Ha Noi,37,27,8,12.2,71,48,1004,6/15/2017
Ha Noi,36,28,7,0.1,70,32,1003,6/16/2017
Ha Noi,28,26,6,2.7,82,78,1004,6/17/2017
Ha Noi,31,25,7,7.5,84,78,1003,6/18/2017
Ha Noi,33,25,8,5.8,78,53,1003,6/19/2017
Ha Noi,34,27,5,6.1,82,62,1003,6/20/2017
Ha Noi,37,26,7,0.4,70,45,1002,6/21/2017
Ha Noi,37,28,7,1.1,69,39,1003,6/22/2017
Ha Noi,37,27,11,7.5,70,26,1004,6/23/2017
Ha Noi,37,27,9,9.3,73,23,1003,6/24/2017
Ha Noi,36,27,8,11.4,74,26,1004,6/25/2017
Ha Noi,36,27,8,9.5,73,36,1006,6/26/2017
Ha Noi,35,27,10,14.4,75,33,1007,6/27/2017
Ha Noi,33,27,9,24.1,81,32,1007,6/28/2017
Ha Noi,32,27,7,3,80,58,1007,6/29/2017
Ha Noi,36,26,8,3,71,45,1004,6/30/2017
Ha Noi,37,27,7,0.1,70,44,1003,7/1/2017
Ha Noi,32,27,5,1,81,66,1003,7/2/2017
Ha Noi,28,26,5,2.6,89,73,1003,7/3/2017
Ha Noi,32,26,7,15.1,84,56,1004,7/4/2017
Ha Noi,33,25,10,8.8,78,49,1005,7/5/2017
Ha Noi,34,25,9,9,78,54,1005,7/6/2017
Ha Noi,34,26,9,20.6,81,38,1004,7/7/2017
Ha Noi,36,26,9,2.9,75,32,1005,7/8/2017
Ha Noi,36,27,10,8.7,69,41,1005,7/9/2017
Ha Noi,33,27,9,2.1,77,44,1005,7/10/2017
Ha Noi,31,26,5,37.2,81,58,1006,7/11/2017
Ha Noi,33,25,10,2,78,40,1008,7/12/2017
Ha Noi,34,26,6,1,74,45,1007,7/13/2017
Ha Noi,34,26,7,6.8,75,34,1005,7/14/2017
Ha Noi,34,26,6,13.6,75,52,1005,7/15/2017
Ha Noi,32,26,13,46,82,48,1004,7/16/2017
Ha Noi,30,25,16,46.3,87,73,1005,7/17/2017
Ha Noi,31,25,7,6.6,84,58,1008,7/18/2017
Ha Noi,33,25,9,9.1,83,68,1006,7/19/2017
Ha Noi,31,26,11,22.7,84,61,1006,7/20/2017
Ha Noi,32,26,8,24.5,82,53,1008,7/21/2017
Ha Noi,33,26,6,7.3,77,38,1009,7/22/2017
Ha Noi,35,26,6,13.4,69,27,1007,7/23/2017
Ha Noi,36,28,8,1.2,68,14,1004,7/24/2017
Ha Noi,31,27,4,39.3,79,49,1004,7/25/2017
Ha Noi,34,26,7,5.8,76,39,1005,7/26/2017
Ha Noi,36,27,6,0,70,16,1004,7/27/2017
Ha Noi,36,27,5,0.1,67,30,1005,7/28/2017
Ha Noi,37,28,6,1.1,66,24,1003,7/29/2017
Ha Noi,39,29,7,0,62,12,1000,7/30/2017
Ha Noi,40,29,5,2.6,62,12,999,7/31/2017
Ha Noi,37,30,3,2.7,65,26,1000,8/1/2017
Ha Noi,36,29,5,3,71,41,1000,8/2/2017
Ha Noi,36,27,6,0.5,70,58,999,8/3/2017
Ha Noi,32,28,5,2.3,79,59,999,8/4/2017
Ha Noi,32,26,9,34.1,82,50,1002,8/5/2017
Ha Noi,35,27,9,24.5,75,36,1005,8/6/2017
Ha Noi,37,27,5,1.1,70,28,1005,8/7/2017
Ha Noi,38,28,8,0,62,20,1004,8/8/2017
Ha Noi,38,29,5,0,61,15,1003,8/9/2017
Ha Noi,38,30,6,0,63,19,1003,8/10/2017
Ha Noi,38,29,8,0.1,63,21,1003,8/11/2017
Ha Noi,38,29,8,0.5,65,18,1004,8/12/2017
Ha Noi,37,28,8,5.5,69,21,1006,8/13/2017
Ha Noi,36,28,9,9.5,75,45,1006,8/14/2017
Ha Noi,28,26,7,14.4,90,87,1006,8/15/2017
Ha Noi,28,26,8,9,91,75,1006,8/16/2017
Ha Noi,29,25,7,29,89,81,1008,8/17/2017
Ha Noi,32,25,5,6.5,79,48,1010,8/18/2017
Ha Noi,31,26,6,13.6,80,43,1010,8/19/2017
Ha Noi,33,26,6,0,75,46,1008,8/20/2017
Ha Noi,39,27,6,0,72,5,1005,8/21/2017
Ha Noi,40,28,6,0,71,4,1003,8/22/2017
Ha Noi,34,28,5,3.5,76,38,1001,8/23/2017
Ha Noi,29,25,10,20,88,71,1002,8/24/2017
Ha Noi,31,26,10,15.6,85,38,1006,8/25/2017
Ha Noi,33,26,6,29.7,80,34,1007,8/26/2017
Ha Noi,34,25,8,2.7,72,16,1006,8/27/2017
Ha Noi,36,26,6,3.5,72,17,1005,8/28/2017
Ha Noi,27,25,9,17.7,90,72,1007,8/29/2017
Ha Noi,30,25,8,16.4,85,52,1009,8/30/2017
Ha Noi,32,25,6,14.6,80,35,1009,8/31/2017
Ha Noi,35,26,6,4.1,77,21,1006,9/1/2017
Ha Noi,36,27,5,13.3,77,23,1004,9/2/2017
Ha Noi,35,27,8,18.4,79,26,1004,9/3/2017
Ha Noi,34,27,9,7,81,30,1005,9/4/2017
Ha Noi,35,27,8,13,79,25,1006,9/5/2017
Ha Noi,36,27,5,9.9,78,20,1007,9/6/2017
Ha Noi,35,28,6,13.8,76,29,1008,9/7/2017
Ha Noi,34,27,8,8.7,77,30,1008,9/8/2017
Ha Noi,34,27,7,6.9,80,29,1006,9/9/2017
Ha Noi,33,26,5,11.6,81,23,1007,9/10/2017
Ha Noi,34,27,5,22.2,78,24,1009,9/11/2017
Ha Noi,34,26,4,14.8,77,26,1011,9/12/2017
Ha Noi,34,26,6,11.9,75,36,1010,9/13/2017
Ha Noi,32,26,8,39,80,41,1008,9/14/2017
Ha Noi,30,25,18,8.4,84,79,1007,9/15/2017
Ha Noi,29,25,12,23.7,89,65,1010,9/16/2017
Ha Noi,34,24,6,0,78,31,1011,9/17/2017
Ha Noi,35,27,5,0,75,18,1009,9/18/2017
Ha Noi,36,27,9,2,77,32,1008,9/19/2017
Ha Noi,34,27,9,15,79,33,1008,9/20/2017
Ha Noi,34,27,5,3.3,74,27,1008,9/21/2017
Ha Noi,33,26,5,11.2,77,28,1009,9/22/2017
Ha Noi,34,26,5,6.6,77,17,1010,9/23/2017
Ha Noi,35,27,4,0,73,20,1008,9/24/2017
Ha Noi,30,26,8,16.3,86,60,1006,9/25/2017
Ha Noi,33,25,9,0.9,79,38,1009,9/26/2017
Ha Noi,33,26,5,1,77,38,1010,9/27/2017
Ha Noi,35,27,6,2.6,72,16,1009,9/28/2017
Ha Noi,34,27,7,10.3,74,37,1010,9/29/2017
Ha Noi,32,26,6,1.6,78,38,1012,9/30/2017
Ha Noi,33,26,7,0.1,76,26,1010,10/1/2017
Ha Noi,33,26,6,0.1,76,31,1009,10/2/2017
Ha Noi,31,27,5,19.2,81,49,1011,10/3/2017
Ha Noi,32,25,7,21.9,80,41,1013,10/4/2017
Ha Noi,32,25,8,5,77,36,1013,10/5/2017
Ha Noi,26,25,6,0.1,86,60,1013,10/6/2017
Ha Noi,28,24,6,17.4,89,79,1012,10/7/2017
Ha Noi,31,24,7,10.3,84,57,1013,10/8/2017
Ha Noi,34,25,12,4.6,75,31,1010,10/9/2017
Ha Noi,28,25,17,52.1,89,80,1008,10/10/2017
Ha Noi,27,25,7,69.2,92,87,1011,10/11/2017
